system:index,Lat,Long,Z,.geo
00000000000000001c6d,-25.409,-48.155,-11.427189,"{""type"":""Point"",""coordinates"":[-48.155036233446474,-25.408898672856893]}"
00000000000000001c6e,-25.409,-48.153,-11.564076,"{""type"":""Point"",""coordinates"":[-48.152507923149166,-25.40889867285689]}"
00000000000000001c6f,-25.409,-48.16,-11.222444,"{""type"":""Point"",""coordinates"":[-48.16008839494003,-25.40889867285689]}"
00000000000000001c70,-25.409,-48.158,-11.31793,"{""type"":""Point"",""coordinates"":[-48.15756008464272,-25.408898672856893]}"
00000000000000001c71,-25.409,-48.145,-11.962182,"{""type"":""Point"",""coordinates"":[-48.14492745135831,-25.408898672856893]}"
00000000000000001c73,-25.409,-48.15,-11.752636,"{""type"":""Point"",""coordinates"":[-48.149984071952915,-25.40889867285689]}"
00000000000000001c74,-25.409,-48.147,-11.985278,"{""type"":""Point"",""coordinates"":[-48.14745576165562,-25.408898672856893]}"
00000000000000001cb0,-25.409,-48.185,-10.842816,"{""type"":""Point"",""coordinates"":[-48.18535366150885,-25.408898672856893]}"
00000000000000001cb2,-25.409,-48.183,-10.776645,"{""type"":""Point"",""coordinates"":[-48.1828298103126,-25.408898672856893]}"
00000000000000001cb5,-25.409,-48.175,-10.459583,"{""type"":""Point"",""coordinates"":[-48.17524933852174,-25.408898672856893]}"
00000000000000001cb6,-25.409,-48.173,-10.641483,"{""type"":""Point"",""coordinates"":[-48.17272102822444,-25.408898672856893]}"
00000000000000001cb7,-25.409,-48.18,-10.652296,"{""type"":""Point"",""coordinates"":[-48.1803015000153,-25.40889867285689]}"
00000000000000001cb8,-25.409,-48.178,-10.490118,"{""type"":""Point"",""coordinates"":[-48.177777648819045,-25.408898672856893]}"
00000000000000001cb9,-25.409,-48.246,-10.29297,"{""type"":""Point"",""coordinates"":[-48.24599743583571,-25.408898672856893]}"
00000000000000001cba,-25.409,-48.243,-10.319686,"{""type"":""Point"",""coordinates"":[-48.24346912553842,-25.408898672856893]}"
00000000000000001cbb,-25.409,-48.249,-10.267033,"{""type"":""Point"",""coordinates"":[-48.248521287031956,-25.408898672856893]}"
000000000000000025ab,-25.409,-48.663,-7.3782225,"{""type"":""Point"",""coordinates"":[-48.66289662972658,-25.408898672856893]}"
000000000000000025bd,-25.409,-48.711,-1.0048954,"{""type"":""Point"",""coordinates"":[-48.71090331166798,-25.408898672856893]}"
00000000000000002548,-25.406,-48.415,-5.2934294,"{""type"":""Point"",""coordinates"":[-48.415282748228734,-25.406392658064856]}"
00000000000000002549,-25.406,-48.413,-5.6455977,"{""type"":""Point"",""coordinates"":[-48.41275443793143,-25.406392658064856]}"
0000000000000000254a,-25.406,-48.42,-6.2886896,"{""type"":""Point"",""coordinates"":[-48.420334909722285,-25.406392658064856]}"
0000000000000000254b,-25.406,-48.418,-5.5919119,"{""type"":""Point"",""coordinates"":[-48.417806599424985,-25.406392658064856]}"
0000000000000000254c,-25.406,-48.463,-8.2572812,"{""type"":""Point"",""coordinates"":[-48.463289430170136,-25.406392658064856]}"
0000000000000000254d,-25.406,-48.468,-8.2912888,"{""type"":""Point"",""coordinates"":[-48.468341591663695,-25.406392658064856]}"
0000000000000000254e,-25.406,-48.461,-8.2372944,"{""type"":""Point"",""coordinates"":[-48.460761119872835,-25.406392658064856]}"
0000000000000000254f,-25.406,-48.665,-7.4106225,"{""type"":""Point"",""coordinates"":[-48.665420480922826,-25.406392658064856]}"
00000000000000002550,-25.406,-48.663,-7.4806472,"{""type"":""Point"",""coordinates"":[-48.66289662972658,-25.406392658064856]}"
0000000000000000257c,-25.406,-48.183,-10.846942,"{""type"":""Point"",""coordinates"":[-48.1828298103126,-25.40639265806486]}"
0000000000000000257d,-25.406,-48.18,-10.803751,"{""type"":""Point"",""coordinates"":[-48.1803015000153,-25.406392658064853]}"
0000000000000000257e,-25.406,-48.185,-10.875419,"{""type"":""Point"",""coordinates"":[-48.18535366150885,-25.406392658064853]}"
00000000000000002580,-25.406,-48.173,-10.845628,"{""type"":""Point"",""coordinates"":[-48.172721028224444,-25.406392658064856]}"
00000000000000002582,-25.406,-48.17,-10.935658,"{""type"":""Point"",""coordinates"":[-48.170197177028186,-25.406392658064856]}"
00000000000000002584,-25.406,-48.178,-10.766482,"{""type"":""Point"",""coordinates"":[-48.177777648819045,-25.406392658064856]}"
00000000000000002586,-25.406,-48.175,-10.776416,"{""type"":""Point"",""coordinates"":[-48.17524933852174,-25.406392658064856]}"
00000000000000002588,-25.406,-48.243,-10.329597,"{""type"":""Point"",""coordinates"":[-48.24346912553842,-25.406392658064856]}"
0000000000000000258b,-25.406,-48.249,-10.277045,"{""type"":""Point"",""coordinates"":[-48.24852128703196,-25.406392658064856]}"
0000000000000000258d,-25.406,-48.246,-10.302982,"{""type"":""Point"",""coordinates"":[-48.245997435835704,-25.40639265806486]}"
00000000000000002595,-25.406,-48.228,-10.501906,"{""type"":""Point"",""coordinates"":[-48.2283081819567,-25.406392658064853]}"
000000000000000025ad,-25.406,-48.163,-11.141093,"{""type"":""Point"",""coordinates"":[-48.162616705237326,-25.406392658064856]}"
000000000000000025af,-25.406,-48.16,-11.199572,"{""type"":""Point"",""coordinates"":[-48.16008839494003,-25.406392658064856]}"
000000000000000025b1,-25.406,-48.168,-11.015461,"{""type"":""Point"",""coordinates"":[-48.167668866730885,-25.406392658064856]}"
000000000000000025b3,-25.406,-48.165,-11.081723,"{""type"":""Point"",""coordinates"":[-48.16514055643358,-25.406392658064856]}"
000000000000000025b5,-25.406,-48.153,-11.474015,"{""type"":""Point"",""coordinates"":[-48.152507923149166,-25.406392658064856]}"
000000000000000025b7,-25.406,-48.15,-11.659578,"{""type"":""Point"",""coordinates"":[-48.149984071952915,-25.406392658064853]}"
000000000000000025b9,-25.406,-48.158,-11.265071,"{""type"":""Point"",""coordinates"":[-48.15756008464272,-25.406392658064856]}"
000000000000000025bb,-25.406,-48.155,-11.351293,"{""type"":""Point"",""coordinates"":[-48.155036233446474,-25.406392658064856]}"
000000000000000025c0,-25.406,-48.147,-12.015625,"{""type"":""Point"",""coordinates"":[-48.14745576165562,-25.406392658064856]}"
000000000000000025c2,-25.406,-48.145,-12.014094,"{""type"":""Point"",""coordinates"":[-48.14492745135831,-25.406392658064856]}"
000000000000000025c8,-25.406,-48.365,-7.6864947,"{""type"":""Point"",""coordinates"":[-48.36474775599003,-25.406392658064856]}"
000000000000000025ca,-25.406,-48.362,-9.1607135,"{""type"":""Point"",""coordinates"":[-48.36222390479378,-25.406392658064856]}"
000000000000000025cc,-25.406,-48.37,-6.8974013,"{""type"":""Point"",""coordinates"":[-48.36979991748358,-25.406392658064856]}"
000000000000000025ce,-25.406,-48.367,-7.326584,"{""type"":""Point"",""coordinates"":[-48.36727606628733,-25.406392658064856]}"
000000000000000025d0,-25.406,-48.355,-8.0624346,"{""type"":""Point"",""coordinates"":[-48.35464343300292,-25.406392658064856]}"
000000000000000025d2,-25.406,-48.352,-7.7579783,"{""type"":""Point"",""coordinates"":[-48.35211512270561,-25.406392658064853]}"
000000000000000025d4,-25.406,-48.36,-9.3030728,"{""type"":""Point"",""coordinates"":[-48.35969559449647,-25.406392658064856]}"
000000000000000025d6,-25.406,-48.357,-8.4823524,"{""type"":""Point"",""coordinates"":[-48.357167284199164,-25.406392658064856]}"
000000000000000025d8,-25.406,-48.345,-4.0211495,"{""type"":""Point"",""coordinates"":[-48.34453465091476,-25.406392658064856]}"
000000000000000025da,-25.406,-48.342,-7.1452333,"{""type"":""Point"",""coordinates"":[-48.34201079971851,-25.406392658064856]}"
000000000000000025dc,-25.406,-48.35,-7.1692739,"{""type"":""Point"",""coordinates"":[-48.349586812408305,-25.406392658064856]}"
000000000000000025de,-25.406,-48.347,-4.6477918,"{""type"":""Point"",""coordinates"":[-48.34706296121206,-25.406392658064856]}"
000000000000000025e2,-25.406,-48.339,-8.2430793,"{""type"":""Point"",""coordinates"":[-48.3394824894212,-25.40639265806486]}"
000000000000000025e4,-25.406,-48.337,-8.6860145,"{""type"":""Point"",""coordinates"":[-48.3369541791239,-25.406392658064856]}"
000000000000000025e6,-25.406,-48.405,-4.6264703,"{""type"":""Point"",""coordinates"":[-48.40517396614058,-25.406392658064853]}"
000000000000000025e8,-25.406,-48.403,-2.9007765,"{""type"":""Point"",""coordinates"":[-48.40265011494432,-25.406392658064856]}"
000000000000000025ea,-25.406,-48.41,-5.9910159,"{""type"":""Point"",""coordinates"":[-48.41023058673518,-25.406392658064856]}"
000000000000000025ec,-25.406,-48.408,-5.8344806,"{""type"":""Point"",""coordinates"":[-48.40770227643787,-25.40639265806486]}"
000000000000000025ee,-25.406,-48.395,-6.4459753,"{""type"":""Point"",""coordinates"":[-48.39506964315346,-25.406392658064856]}"
000000000000000025f0,-25.406,-48.393,-6.6747212,"{""type"":""Point"",""coordinates"":[-48.39254133285616,-25.406392658064856]}"
000000000000000025f2,-25.406,-48.4,-5.1374933,"{""type"":""Point"",""coordinates"":[-48.40012180464702,-25.406392658064853]}"
000000000000000025f4,-25.406,-48.398,-6.0256302,"{""type"":""Point"",""coordinates"":[-48.39759349434971,-25.406392658064856]}"
000000000000000025f6,-25.406,-48.385,-5.9867923,"{""type"":""Point"",""coordinates"":[-48.3849608610653,-25.406392658064856]}"
000000000000000025f8,-25.406,-48.382,-5.9919252,"{""type"":""Point"",""coordinates"":[-48.38243700986905,-25.406392658064856]}"
000000000000000025fa,-25.406,-48.39,-6.7178244,"{""type"":""Point"",""coordinates"":[-48.39001748165992,-25.40639265806486]}"
000000000000000025fc,-25.406,-48.387,-6.5181892,"{""type"":""Point"",""coordinates"":[-48.3874891713626,-25.40639265806486]}"
000000000000000025fd,-25.406,-48.375,-6.2215091,"{""type"":""Point"",""coordinates"":[-48.37485653807819,-25.406392658064856]}"
000000000000000025fe,-25.406,-48.372,-6.2038688,"{""type"":""Point"",""coordinates"":[-48.3723282277809,-25.406392658064856]}"
000000000000000025ff,-25.406,-48.38,-6.5759029,"{""type"":""Point"",""coordinates"":[-48.37990869957175,-25.406392658064853]}"
00000000000000002600,-25.406,-48.377,-6.6235484,"{""type"":""Point"",""coordinates"":[-48.37738038927444,-25.406392658064853]}"
00000000000000002601,-25.406,-48.314,-9.5829823,"{""type"":""Point"",""coordinates"":[-48.314217222852385,-25.406392658064856]}"
00000000000000002551,-25.404,-48.16,-11.140381,"{""type"":""Point"",""coordinates"":[-48.16008839494003,-25.40388664327282]}"
00000000000000002552,-25.404,-48.158,-11.160996,"{""type"":""Point"",""coordinates"":[-48.15756008464272,-25.40388664327282]}"
00000000000000002553,-25.404,-48.165,-11.088221,"{""type"":""Point"",""coordinates"":[-48.16514055643357,-25.403886643272816]}"
00000000000000002554,-25.404,-48.163,-11.119939,"{""type"":""Point"",""coordinates"":[-48.162616705237326,-25.403886643272816]}"
00000000000000002555,-25.404,-48.15,-11.491522,"{""type"":""Point"",""coordinates"":[-48.149984071952915,-25.403886643272816]}"
00000000000000002556,-25.404,-48.147,-11.691266,"{""type"":""Point"",""coordinates"":[-48.14745576165562,-25.40388664327282]}"
00000000000000002557,-25.404,-48.155,-11.2177,"{""type"":""Point"",""coordinates"":[-48.155036233446474,-25.40388664327282]}"
00000000000000002558,-25.404,-48.153,-11.331112,"{""type"":""Point"",""coordinates"":[-48.15250792314916,-25.403886643272816]}"
00000000000000002559,-25.404,-48.145,-11.942995,"{""type"":""Point"",""coordinates"":[-48.14492745135831,-25.40388664327282]}"
00000000000000002632,-25.404,-48.665,-7.5138712,"{""type"":""Point"",""coordinates"":[-48.665420480922826,-25.40388664327282]}"
00000000000000002660,-25.404,-48.249,-10.285962,"{""type"":""Point"",""coordinates"":[-48.24852128703196,-25.403886643272816]}"
00000000000000002667,-25.404,-48.324,-9.3517339,"{""type"":""Point"",""coordinates"":[-48.32432154583949,-25.40388664327282]}"
00000000000000002671,-25.404,-48.18,-10.889267,"{""type"":""Point"",""coordinates"":[-48.1803015000153,-25.403886643272816]}"
00000000000000002673,-25.404,-48.178,-10.888049,"{""type"":""Point"",""coordinates"":[-48.177777648819045,-25.40388664327282]}"
00000000000000002675,-25.404,-48.183,-10.897685,"{""type"":""Point"",""coordinates"":[-48.1828298103126,-25.40388664327282]}"
00000000000000002676,-25.404,-48.17,-10.996278,"{""type"":""Point"",""coordinates"":[-48.170197177028186,-25.40388664327282]}"
00000000000000002677,-25.404,-48.168,-11.046021,"{""type"":""Point"",""coordinates"":[-48.16766886673088,-25.40388664327282]}"
00000000000000002678,-25.404,-48.175,-10.905979,"{""type"":""Point"",""coordinates"":[-48.17524933852174,-25.40388664327282]}"
00000000000000002679,-25.404,-48.173,-10.945534,"{""type"":""Point"",""coordinates"":[-48.17272102822444,-25.40388664327282]}"
0000000000000000267a,-25.404,-48.241,-10.365493,"{""type"":""Point"",""coordinates"":[-48.2409408152411,-25.40388664327282]}"
0000000000000000267b,-25.404,-48.238,-10.393145,"{""type"":""Point"",""coordinates"":[-48.23841696404485,-25.40388664327282]}"
0000000000000000267c,-25.404,-48.246,-10.311886,"{""type"":""Point"",""coordinates"":[-48.245997435835704,-25.40388664327282]}"
0000000000000000267d,-25.404,-48.243,-10.338399,"{""type"":""Point"",""coordinates"":[-48.24346912553842,-25.40388664327282]}"
0000000000000000267e,-25.404,-48.231,-10.479057,"{""type"":""Point"",""coordinates"":[-48.23083649225401,-25.40388664327282]}"
0000000000000000267f,-25.404,-48.228,-10.508489,"{""type"":""Point"",""coordinates"":[-48.2283081819567,-25.403886643272816]}"
00000000000000002680,-25.404,-48.236,-10.421322,"{""type"":""Point"",""coordinates"":[-48.235888653747544,-25.40388664327282]}"
0000000000000000268f,-25.404,-48.42,-5.9519169,"{""type"":""Point"",""coordinates"":[-48.420334909722285,-25.40388664327282]}"
00000000000000002693,-25.404,-48.413,-5.9825055,"{""type"":""Point"",""coordinates"":[-48.41275443793143,-25.40388664327282]}"
00000000000000002695,-25.404,-48.41,-6.2400538,"{""type"":""Point"",""coordinates"":[-48.41023058673518,-25.40388664327282]}"
00000000000000002697,-25.404,-48.418,-3.6865316,"{""type"":""Point"",""coordinates"":[-48.417806599424985,-25.40388664327282]}"
00000000000000002699,-25.404,-48.415,-4.7265931,"{""type"":""Point"",""coordinates"":[-48.415282748228734,-25.40388664327282]}"
000000000000000026a3,-25.404,-48.463,-8.2750181,"{""type"":""Point"",""coordinates"":[-48.463289430170136,-25.40388664327282]}"
000000000000000026a6,-25.404,-48.468,-8.3079535,"{""type"":""Point"",""coordinates"":[-48.46834159166369,-25.40388664327282]}"
000000000000000026a8,-25.404,-48.466,-8.2923683,"{""type"":""Point"",""coordinates"":[-48.46581328136638,-25.40388664327282]}"
000000000000000026a9,-25.404,-48.362,-8.3392516,"{""type"":""Point"",""coordinates"":[-48.36222390479378,-25.403886643272816]}"
000000000000000026aa,-25.404,-48.36,-8.5010293,"{""type"":""Point"",""coordinates"":[-48.35969559449647,-25.403886643272816]}"
000000000000000026ab,-25.404,-48.367,-7.4597938,"{""type"":""Point"",""coordinates"":[-48.36727606628733,-25.40388664327282]}"
000000000000000026ac,-25.404,-48.365,-7.8832192,"{""type"":""Point"",""coordinates"":[-48.36474775599003,-25.403886643272816]}"
000000000000000026ad,-25.404,-48.352,-7.9381773,"{""type"":""Point"",""coordinates"":[-48.35211512270562,-25.40388664327282]}"
000000000000000026ae,-25.404,-48.35,-7.2086922,"{""type"":""Point"",""coordinates"":[-48.34958681240831,-25.403886643272816]}"
000000000000000026af,-25.404,-48.357,-8.3788121,"{""type"":""Point"",""coordinates"":[-48.357167284199164,-25.40388664327282]}"
000000000000000026b0,-25.404,-48.355,-8.2022042,"{""type"":""Point"",""coordinates"":[-48.35464343300292,-25.40388664327282]}"
000000000000000026b1,-25.404,-48.342,-7.1096549,"{""type"":""Point"",""coordinates"":[-48.34201079971851,-25.403886643272816]}"
000000000000000026b2,-25.404,-48.339,-8.2263874,"{""type"":""Point"",""coordinates"":[-48.33948248942121,-25.40388664327282]}"
000000000000000026b3,-25.404,-48.347,-4.6143265,"{""type"":""Point"",""coordinates"":[-48.34706296121206,-25.40388664327282]}"
000000000000000026b4,-25.404,-48.345,-4.0141749,"{""type"":""Point"",""coordinates"":[-48.34453465091476,-25.40388664327282]}"
000000000000000026b5,-25.404,-48.337,-8.677291,"{""type"":""Point"",""coordinates"":[-48.3369541791239,-25.40388664327282]}"
000000000000000026b6,-25.404,-48.334,-8.9171922,"{""type"":""Point"",""coordinates"":[-48.33443032792765,-25.403886643272816]}"
000000000000000026b7,-25.404,-48.403,-1.9678775,"{""type"":""Point"",""coordinates"":[-48.40265011494433,-25.403886643272816]}"
000000000000000026b8,-25.404,-48.4,-5.140107,"{""type"":""Point"",""coordinates"":[-48.40012180464702,-25.40388664327282]}"
000000000000000026b9,-25.404,-48.408,-5.9612881,"{""type"":""Point"",""coordinates"":[-48.40770227643787,-25.40388664327282]}"
000000000000000026ba,-25.404,-48.405,-4.3901366,"{""type"":""Point"",""coordinates"":[-48.40517396614058,-25.403886643272816]}"
000000000000000026bb,-25.404,-48.393,-6.8987535,"{""type"":""Point"",""coordinates"":[-48.392541332856155,-25.40388664327282]}"
000000000000000026bc,-25.404,-48.39,-6.957382,"{""type"":""Point"",""coordinates"":[-48.39001748165991,-25.40388664327282]}"
000000000000000026bd,-25.404,-48.398,-6.3067462,"{""type"":""Point"",""coordinates"":[-48.397593494349714,-25.403886643272816]}"
000000000000000026be,-25.404,-48.395,-6.7124344,"{""type"":""Point"",""coordinates"":[-48.39506964315346,-25.403886643272816]}"
000000000000000026bf,-25.404,-48.382,-6.8015376,"{""type"":""Point"",""coordinates"":[-48.38243700986905,-25.40388664327282]}"
000000000000000026c0,-25.404,-48.38,-6.8845099,"{""type"":""Point"",""coordinates"":[-48.37990869957175,-25.40388664327282]}"
000000000000000026c1,-25.404,-48.387,-6.9069539,"{""type"":""Point"",""coordinates"":[-48.3874891713626,-25.403886643272823]}"
000000000000000026c2,-25.404,-48.385,-6.8038268,"{""type"":""Point"",""coordinates"":[-48.384960861065295,-25.40388664327282]}"
000000000000000026c3,-25.404,-48.372,-4.7864772,"{""type"":""Point"",""coordinates"":[-48.3723282277809,-25.40388664327282]}"
000000000000000026c4,-25.404,-48.37,-6.7298361,"{""type"":""Point"",""coordinates"":[-48.36979991748358,-25.40388664327282]}"
000000000000000026c5,-25.404,-48.377,-6.5160094,"{""type"":""Point"",""coordinates"":[-48.37738038927444,-25.403886643272816]}"
000000000000000026c6,-25.404,-48.375,-4.531401,"{""type"":""Point"",""coordinates"":[-48.374856538078184,-25.40388664327282]}"
000000000000000023f2,-25.401,-48.665,-7.6089969,"{""type"":""Point"",""coordinates"":[-48.665420480922826,-25.401380628480783]}"
0000000000000000244d,-25.401,-48.36,-8.3180815,"{""type"":""Point"",""coordinates"":[-48.35969559449647,-25.401380628480783]}"
0000000000000000244f,-25.401,-48.357,-8.3379014,"{""type"":""Point"",""coordinates"":[-48.35716728419917,-25.401380628480783]}"
00000000000000002451,-25.401,-48.365,-7.9200288,"{""type"":""Point"",""coordinates"":[-48.36474775599003,-25.401380628480783]}"
00000000000000002453,-25.401,-48.362,-8.181252,"{""type"":""Point"",""coordinates"":[-48.36222390479379,-25.401380628480783]}"
00000000000000002455,-25.401,-48.35,-7.7606916,"{""type"":""Point"",""coordinates"":[-48.349586812408305,-25.401380628480783]}"
00000000000000002457,-25.401,-48.347,-7.1530211,"{""type"":""Point"",""coordinates"":[-48.34706296121206,-25.401380628480783]}"
00000000000000002459,-25.401,-48.355,-8.2777919,"{""type"":""Point"",""coordinates"":[-48.35464343300292,-25.401380628480783]}"
0000000000000000245b,-25.401,-48.352,-8.1214009,"{""type"":""Point"",""coordinates"":[-48.35211512270561,-25.401380628480783]}"
0000000000000000245d,-25.401,-48.339,-8.4038043,"{""type"":""Point"",""coordinates"":[-48.339482489421215,-25.401380628480783]}"
0000000000000000245f,-25.401,-48.337,-8.7344843,"{""type"":""Point"",""coordinates"":[-48.3369541791239,-25.401380628480783]}"
00000000000000002461,-25.401,-48.345,-7.1098638,"{""type"":""Point"",""coordinates"":[-48.34453465091476,-25.401380628480783]}"
00000000000000002463,-25.401,-48.342,-7.8350458,"{""type"":""Point"",""coordinates"":[-48.34201079971851,-25.401380628480783]}"
00000000000000002467,-25.401,-48.334,-8.9397283,"{""type"":""Point"",""coordinates"":[-48.33443032792765,-25.401380628480783]}"
00000000000000002469,-25.401,-48.332,-9.0818624,"{""type"":""Point"",""coordinates"":[-48.33190201763035,-25.401380628480783]}"
0000000000000000246b,-25.401,-48.4,-6.1445639,"{""type"":""Point"",""coordinates"":[-48.40012180464702,-25.401380628480783]}"
0000000000000000246d,-25.401,-48.398,-6.6759083,"{""type"":""Point"",""coordinates"":[-48.39759349434971,-25.401380628480783]}"
0000000000000000246f,-25.401,-48.405,-5.8892259,"{""type"":""Point"",""coordinates"":[-48.40517396614058,-25.401380628480783]}"
00000000000000002471,-25.401,-48.403,-5.5791024,"{""type"":""Point"",""coordinates"":[-48.40265011494432,-25.401380628480783]}"
00000000000000002473,-25.401,-48.39,-7.1724541,"{""type"":""Point"",""coordinates"":[-48.39001748165991,-25.401380628480783]}"
00000000000000002475,-25.401,-48.387,-7.1761599,"{""type"":""Point"",""coordinates"":[-48.3874891713626,-25.401380628480783]}"
00000000000000002477,-25.401,-48.395,-6.9602959,"{""type"":""Point"",""coordinates"":[-48.39506964315346,-25.401380628480783]}"
00000000000000002479,-25.401,-48.393,-7.1081472,"{""type"":""Point"",""coordinates"":[-48.392541332856155,-25.401380628480783]}"
0000000000000000247b,-25.401,-48.38,-6.9772539,"{""type"":""Point"",""coordinates"":[-48.37990869957175,-25.401380628480783]}"
0000000000000000247d,-25.401,-48.377,-6.5372126,"{""type"":""Point"",""coordinates"":[-48.377380389274435,-25.401380628480783]}"
0000000000000000247f,-25.401,-48.385,-7.1423816,"{""type"":""Point"",""coordinates"":[-48.384960861065295,-25.401380628480783]}"
00000000000000002481,-25.401,-48.382,-7.081925,"{""type"":""Point"",""coordinates"":[-48.38243700986905,-25.401380628480783]}"
00000000000000002482,-25.401,-48.37,-6.7025538,"{""type"":""Point"",""coordinates"":[-48.36979991748358,-25.401380628480783]}"
00000000000000002483,-25.401,-48.367,-7.5254186,"{""type"":""Point"",""coordinates"":[-48.36727606628733,-25.401380628480783]}"
00000000000000002484,-25.401,-48.375,-3.7297124,"{""type"":""Point"",""coordinates"":[-48.374856538078184,-25.401380628480783]}"
00000000000000002485,-25.401,-48.372,-4.1200601,"{""type"":""Point"",""coordinates"":[-48.3723282277809,-25.401380628480783]}"
00000000000000002486,-25.401,-48.249,-10.293904,"{""type"":""Point"",""coordinates"":[-48.248521287031956,-25.401380628480783]}"
00000000000000002487,-25.401,-48.246,-10.319801,"{""type"":""Point"",""coordinates"":[-48.245997435835704,-25.401380628480783]}"
00000000000000002488,-25.401,-48.319,-9.4730997,"{""type"":""Point"",""coordinates"":[-48.31926938434594,-25.401380628480783]}"
00000000000000002489,-25.401,-48.309,-9.6586009,"{""type"":""Point"",""coordinates"":[-48.30916060225777,-25.401380628480783]}"
0000000000000000248e,-25.401,-48.42,-6.1797987,"{""type"":""Point"",""coordinates"":[-48.420334909722285,-25.401380628480783]}"
0000000000000000248f,-25.401,-48.418,-4.5873652,"{""type"":""Point"",""coordinates"":[-48.417806599424985,-25.401380628480783]}"
00000000000000002490,-25.401,-48.425,-7.3291542,"{""type"":""Point"",""coordinates"":[-48.425387071215845,-25.401380628480783]}"
00000000000000002491,-25.401,-48.423,-6.9628747,"{""type"":""Point"",""coordinates"":[-48.422863220019586,-25.401380628480783]}"
00000000000000002492,-25.401,-48.41,-6.5265873,"{""type"":""Point"",""coordinates"":[-48.410230586735175,-25.401380628480783]}"
00000000000000002493,-25.401,-48.408,-6.3836574,"{""type"":""Point"",""coordinates"":[-48.407702276437874,-25.401380628480783]}"
00000000000000002494,-25.401,-48.415,-5.2346064,"{""type"":""Point"",""coordinates"":[-48.415282748228734,-25.401380628480783]}"
00000000000000002495,-25.401,-48.413,-6.2854202,"{""type"":""Point"",""coordinates"":[-48.41275443793143,-25.401380628480783]}"
00000000000000002496,-25.401,-48.461,-8.2751137,"{""type"":""Point"",""coordinates"":[-48.460761119872835,-25.401380628480783]}"
00000000000000002497,-25.401,-48.466,-8.310386,"{""type"":""Point"",""coordinates"":[-48.46581328136638,-25.401380628480783]}"
00000000000000002498,-25.401,-48.463,-8.2936773,"{""type"":""Point"",""coordinates"":[-48.463289430170136,-25.401380628480783]}"
0000000000000000261a,-25.401,-48.178,-10.948905,"{""type"":""Point"",""coordinates"":[-48.17777764881904,-25.401380628480783]}"
0000000000000000261b,-25.401,-48.175,-10.96838,"{""type"":""Point"",""coordinates"":[-48.17524933852173,-25.401380628480783]}"
0000000000000000261c,-25.401,-48.18,-10.937798,"{""type"":""Point"",""coordinates"":[-48.1803015000153,-25.401380628480783]}"
0000000000000000261d,-25.401,-48.168,-11.059026,"{""type"":""Point"",""coordinates"":[-48.16766886673088,-25.401380628480783]}"
0000000000000000261e,-25.401,-48.165,-11.079115,"{""type"":""Point"",""coordinates"":[-48.16514055643357,-25.401380628480783]}"
0000000000000000261f,-25.401,-48.173,-10.996505,"{""type"":""Point"",""coordinates"":[-48.17272102822444,-25.401380628480783]}"
00000000000000002620,-25.401,-48.17,-11.02895,"{""type"":""Point"",""coordinates"":[-48.170197177028186,-25.401380628480783]}"
00000000000000002621,-25.401,-48.238,-10.400514,"{""type"":""Point"",""coordinates"":[-48.23841696404485,-25.401380628480783]}"
00000000000000002622,-25.401,-48.236,-10.428366,"{""type"":""Point"",""coordinates"":[-48.23588865374755,-25.401380628480783]}"
00000000000000002623,-25.401,-48.243,-10.346208,"{""type"":""Point"",""coordinates"":[-48.24346912553842,-25.401380628480783]}"
00000000000000002624,-25.401,-48.241,-10.373118,"{""type"":""Point"",""coordinates"":[-48.2409408152411,-25.401380628480783]}"
0000000000000000263b,-25.401,-48.158,-10.944684,"{""type"":""Point"",""coordinates"":[-48.15756008464272,-25.401380628480783]}"
0000000000000000263d,-25.401,-48.155,-10.951042,"{""type"":""Point"",""coordinates"":[-48.155036233446474,-25.401380628480783]}"
0000000000000000263f,-25.401,-48.163,-11.078197,"{""type"":""Point"",""coordinates"":[-48.162616705237326,-25.401380628480783]}"
00000000000000002641,-25.401,-48.16,-11.036456,"{""type"":""Point"",""coordinates"":[-48.160088394940026,-25.401380628480783]}"
00000000000000002643,-25.401,-48.147,-11.441227,"{""type"":""Point"",""coordinates"":[-48.14745576165562,-25.401380628480783]}"
00000000000000002645,-25.401,-48.145,-11.562493,"{""type"":""Point"",""coordinates"":[-48.144927451358306,-25.401380628480783]}"
00000000000000002647,-25.401,-48.153,-11.113337,"{""type"":""Point"",""coordinates"":[-48.15250792314916,-25.401380628480783]}"
00000000000000002649,-25.401,-48.15,-11.283497,"{""type"":""Point"",""coordinates"":[-48.149984071952915,-25.401380628480783]}"
000000000000000023f8,-25.399,-48.155,-10.409554,"{""type"":""Point"",""coordinates"":[-48.155036233446474,-25.398874613688747]}"
000000000000000023fa,-25.399,-48.153,-10.831641,"{""type"":""Point"",""coordinates"":[-48.152507923149166,-25.398874613688744]}"
000000000000000023fc,-25.399,-48.16,-10.915184,"{""type"":""Point"",""coordinates"":[-48.16008839494003,-25.398874613688747]}"
000000000000000023fe,-25.399,-48.158,-10.531839,"{""type"":""Point"",""coordinates"":[-48.15756008464272,-25.398874613688747]}"
00000000000000002400,-25.399,-48.145,-11.332,"{""type"":""Point"",""coordinates"":[-48.14492745135831,-25.398874613688747]}"
00000000000000002403,-25.399,-48.15,-11.056778,"{""type"":""Point"",""coordinates"":[-48.149984071952915,-25.398874613688747]}"
